0 1583 1337 1626 2734 2710 2718 2212 2190
1 1583 1338 1632 2737 2716 2724 2214 2182
2 1576 1337 1632 2730 2711 2730 2211 2192
3 1582 1341 1631 2730 2715 2727 2212 2188
4 1581 1339 1632 2740 2715 2719 2211 2200
5 1578 1333 1633 2728 2703 2711 2208 2189
6 1577 1337 1626 2733 2709 2713 2208 2200
7 1570 1339 1623 2732 2700 2703 2213 2199
8 1572 1336 1629 2729 2700 2700 2221 2203
9 1574 1337 1634 2726 2701 2697 2217 2182
10 1566 1333 1638 2725 2703 2674 2209 2191
11 1563 1316 1652 2731 2703 2650 2180 2215
12 1562 1307 1656 2736 2697 2622 2168 2247
13 1562 1297 1647 2729 2698 2588 2139 2275
14 1556 1282 1630 2736 2706 2559 2119 2275
15 1537 1265 1613 2741 2722 2489 2116 2283
16 1522 1244 1606 2709 2694 2455 2123 2310
17 1501 1253 1625 2754 2652 2384 2135 2352
18 1489 1260 1636 2677 2655 2402 2113 2381
19 1496 1269 1643 2734 2665 2331 2100 2436
20 1502 1293 1661 2733 2661 2348 2107 2422
21 1521 1308 1654 2705 2651 2298 2094 2443
22 1492 1297 1618 2768 2653 2363 2063 2596
23 1443 1187 1633 2713 2633 2367 2048 2771
24 1373 1113 1610 2772 2653 2402 2135 3035
25 1322 1018 1611 2756 2690 2401 2298 3125
26 1401 1052 1632 2740 2631 2393 2283 3075
27 1467 1129 1606 2740 2614 2372 2049 2979
28 1503 1147 1626 2759 2645 2369 1944 3007
29 1491 1112 1630 2737 2656 2417 2051 3038
30 1495 1124 1612 2767 2666 2432 2252 3148
31 1500 1072 1615 2715 2659 2239 2315 3134
